restaurant_name,restaurant_url,menu_name,menu_type,section,name,description,price
The Night Owl Saratoga,http://www.saratoganightowl.com/,VODKA,Fall & Winter Menu '25-'26,VODKA,ketel cucumber,,$11
The Night Owl Saratoga,http://www.saratoganightowl.com/,VODKA,Fall & Winter Menu '25-'26,VODKA,stoli flavors,,$11
The Night Owl Saratoga,http://www.saratoganightowl.com/,RUM,Fall & Winter Menu '25-'26,RUM,captain morgan,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,RUM,Fall & Winter Menu '25-'26,RUM,coconut rum,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,RUM,Fall & Winter Menu '25-'26,RUM,coruba dark,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,RUM,Fall & Winter Menu '25-'26,RUM,cadenhead's,,$14
The Night Owl Saratoga,http://www.saratoganightowl.com/,RUM,Fall & Winter Menu '25-'26,RUM,appleton reserve,,$11
The Night Owl Saratoga,http://www.saratoganightowl.com/,RUM,Fall & Winter Menu '25-'26,RUM,clement vsop rhum,,$13
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,amaro montenegro,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,hennessy vs,,$14
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,bailey's,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,campari,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,aperol,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,fernet,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,fireball,,$9
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,jager,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,sambuca,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,amaretto,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,COGNAC + LIQUEURS,Fall & Winter Menu '25-'26,COGNAC + LIQUEURS,screwball,,$10
The Night Owl Saratoga,http://www.saratoganightowl.com/,GIN,Fall & Winter Menu '25-'26,GIN,tanqueray,,$11
The Night Owl Saratoga,http://www.saratoganightowl.com/,GIN,Fall & Winter Menu '25-'26,GIN,sipsmith,,$13
The Night Owl Saratoga,http://www.saratoganightowl.com/,GIN,Fall & Winter Menu '25-'26,GIN,hendricks,,$14
The Night Owl Saratoga,http://www.saratoganightowl.com/,GIN,Fall & Winter Menu '25-'26,GIN,old raj 110,,$14
The Night Owl Saratoga,http://www.saratoganightowl.com/,TEQUILA,Fall & Winter Menu '25-'26,TEQUILA,lalo blanco,,$11
The Night Owl Saratoga,http://www.saratoganightowl.com/,TEQUILA,Fall & Winter Menu '25-'26,TEQUILA,tequila ocho blanco,,$13
